Sample,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bariatricus,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__ER4,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Copromorpha,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__CAG-41,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E
H011,0.0093867519469367,0.3785792543898611,0.1867578691776968,0.0,0.0,0.0,0.0062183530247845,0.0,0.0376654526072665,0.0129993189422877,0.0010067809659175,0.0013325042195966,0.0028722868733528,0.0247253560747386,0.0012732818098368,0.0301145953628853,0.0060702970003849,0.0103046992982144,0.0,0.0337863847679962,0.0053300168783867,0.0034052885611915,0.0006810577122383,0.0011548369903171,0.0021912291611145,0.0,0.016523052322999,0.0031387877172722,0.0132658197862071,0.0109561458055728,0.0,0.0054188504930265,0.0058037961564656,0.0002961120487992,0.0019247283171952,0.0,0.0023096739806342,0.0,0.0102158656835746,0.0017766722927955,0.0007402801219981,0.0,0.0027242308489532,0.0008883361463977,0.0,0.0281602558408101,0.0093571407420567,5.922240975985313e-05,0.0,0.0004737792780788,0.0011548369903171,0.0003257232536791,0.0215569571525865,0.0009179473512777
H012,0.0136164440734557,0.1986905258764608,0.0428318030050083,0.0189899833055091,0.0032606427378964,0.0049561769616026,0.0246243739565943,0.0013825125208681,0.0966193656093489,0.0206072621035058,0.0004956176961602,0.000912979966611,0.0019042153589315,0.0129643155258764,0.0017998747913188,0.0194595158597662,0.0048779215358931,0.0137729549248747,0.0055822203672787,0.0331281302170283,0.0032084724540901,0.0050344323873121,0.0062604340567612,0.0016955342237061,0.0017737896494156,0.0014607679465776,0.0158858514190317,0.0059474123539232,0.0209985392320534,0.0127295492487479,0.0044605592654424,0.0,0.0012781719532554,0.0001825959933222,0.0025302587646076,0.0106166527545909,0.0019042153589315,0.0031563021702838,0.0121817612687813,0.0037301752921535,0.0071734140233722,0.0010173205342237,0.0042779632721202,0.0011738313856427,0.0009390651085141,0.092080550918197,0.0166684056761268,0.0419709933222036,0.0,0.0005217028380634,0.0007042988313856,0.0008347245409015,0.0007042988313856,0.0025041736227045
H013,0.0,0.1383371169125993,0.3155859818388195,0.0,0.0,0.0,0.0786038592508513,0.0,0.1507519863791146,0.0,0.0133016458569807,0.0002482973893303,0.0002128263337116,0.0095771850170261,0.0,0.0152170828603859,0.0010641316685584,0.0013479001135073,0.0,0.0489145856980703,0.0046821793416572,0.0,0.0072006242905788,0.010783200908059,0.0002482973893303,0.0,0.0,0.0,0.0742409194097616,0.0078391032917139,0.0,0.0054625425652667,0.0041855845629965,0.0003901816118047,0.0,0.0,0.0010641316685584,0.0006739500567536,0.0005320658342792,0.002944097616345,0.0,0.0025893870601589,0.0027312712826333,0.0,0.0,0.0536677071509648,0.0090096481271282,0.006633087400681,0.0,0.0,0.0012769580022701,0.0,0.0,0.0
H014,0.0054790517587756,0.0885780034335391,0.1151331409577382,0.0060269569346531,0.0200898564488439,0.0206377616247214,0.0302443657084413,0.0,0.05241626182562,0.0202724915074697,0.0008401212696789,0.0054425247470504,0.0018628775979837,0.0195054242612411,0.0007305402345034,0.0260437593600467,0.0054059977353252,0.0089125908609416,0.0042371333601198,0.0366000657486211,0.0010227563283047,0.0073784563684844,0.0028856339262884,0.0007670672462285,0.0015706615041823,0.0024473097855864,0.0204551265660956,0.0084377397085144,0.0056616868174014,0.0085473207436899,0.0034700661138912,0.0064652810753552,0.0010592833400299,0.0009497023048544,0.0008035942579537,0.0109946305292764,0.0007670672462285,0.0067940241808817,0.0070131862512327,0.0047850385359973,0.0101545092595974,0.0010592833400299,0.0018628775979837,0.0013149724221061,0.0099718742009716,0.0544252474705044,0.0385725243817803,0.0120539138693063,0.0003287431055265,0.0003652701172517,0.0010958103517551,0.0008401212696789,0.0072323483215838,0.0015341344924571
H015,0.0004114742534681,0.1885433811427228,0.1135081119209969,0.0193098988948977,0.0028215377380672,0.0542558194215847,0.0256289677874441,0.0031742299553256,0.0361803432870914,0.0030566658829061,0.0,0.0006759934164119,0.0004996473077827,0.0253056665882906,0.0228368210674817,0.0388255349165295,0.0032917940277451,0.0118445802962614,0.0025864095932283,0.0197213731483658,0.0009992946155654,0.0,0.003086056901011,0.0032330119915353,0.0004114742534681,0.0011168586879849,0.0089936515400893,0.0,0.0085233952504114,0.0,0.002645191629438,0.0240418528097813,0.0012638137785092,0.0,0.0021161533035504,0.0199565012932047,0.0020867622854455,0.013696214436868,0.0145191629438043,0.001322595814719,0.0,0.0,0.0029097107923818,0.0,0.0057606395485539,0.0678638608041382,0.0,0.0113155419703738,0.0217199623794968,0.0,0.0017340700681871,0.0,0.001969198213026,0.0
H016,0.0050555656768081,0.1645108398615412,0.0530151211513936,0.0,0.0092002186190562,0.0055110220440881,0.0807979595554745,0.0048278374931681,0.0186737110584806,0.0096101293496083,0.00045545636728,0.0060575696848241,0.001229732191656,0.0299234833302969,0.0224539989069047,0.0451357259974494,0.0172617963199125,0.0125705957369284,0.0036436509382401,0.0435416287119693,0.0,0.0057842958644561,0.0053288394971761,0.002231736199672,0.000728730187648,0.0036436509382401,0.0152122426671524,0.0067862998724722,0.0228639096374567,0.0063308435051922,0.0035981053015121,0.00091091273456,0.001548551648752,0.001047549644744,0.0246401894698487,0.0273273820368008,0.0098378575332483,0.0080160320641282,0.0214975405356166,0.002550555656768,0.002823829477136,0.0091546729823282,0.00204955365276,0.000865367097832,0.0107943159045363,0.034250318819457,0.0467753689196574,0.0154399708507924,0.0,0.001093095281472,0.002322827473128,0.0,0.0082437602477682,0.0
H017,0.0244726879394267,0.1075581395348837,0.103637101135749,0.0237966468361276,0.0063547863710113,0.0050027041644131,0.0525283937263385,0.0057463493780421,0.0596606273661438,0.0003042184964845,0.0,0.003650621957815,0.0002028123309897,0.027143050297458,0.0009126554894537,0.008788534342888,0.0082138994050838,0.0217009194159004,0.0,0.0268050297458085,0.0015886965927528,0.0,0.0,0.0,0.0,0.0,0.0060505678745267,0.0018929150892374,0.0046984856679286,0.0033464034613304,0.0047998918334234,0.0,0.0039548404542996,0.0045970795024337,0.0034816116819902,0.0196389940508382,0.0,0.022748783126014,0.0071322336398053,0.0053069226608977,0.0038196322336398,0.0057463493780421,0.0025351541373715,0.002197133585722,0.0118307193077339,0.0419821525148729,0.0018591130340724,0.000676041103299,0.0125067604110329,0.000709843158464,0.0005746349378042,0.000676041103299,0.0,0.0017577068685776
H018,0.0,0.1965923984272608,0.2810204517053247,0.0,0.0021030814715474,0.006004449998476,0.0302356060836965,0.0007924654820323,0.0313023865402785,0.0068883538053582,0.0002743149745496,0.0002133560913164,0.000243835532933,0.0053643817245268,0.0207564997409247,0.0307537565911792,0.0049681489835106,0.0099972568502545,0.0011277393398152,0.0327349202962601,0.0017678076137645,0.0040232862933951,0.0014020543143649,0.0012496571062818,0.0018592459386144,0.0,0.0249321832424029,0.0,0.01917156877686,0.0031393824865128,0.0059739705568593,0.0064006827394922,0.0010363010149654,0.0,0.0040537657350117,0.0110640373068365,0.0035660946691456,0.005181505074827,0.0125270505044347,0.0025907525374135,0.0047852723338108,0.0006705477155658,0.0014630131975982,0.0,0.0021640403547807,0.0621780608979243,0.0296869761345972,0.0099972568502545,0.0212746502484074,0.0,0.0010972598981986,0.0,0.000487671065866,0.0
H019,0.0,0.1295087064676617,0.2137748756218905,0.0185012437810945,0.0082400497512437,0.0172574626865671,0.0645211442786069,0.0,0.0394900497512437,0.0,0.0027985074626865,0.0034203980099502,0.0,0.0422885572139303,0.0,0.0138370646766169,0.0073072139303482,0.017412935323383,0.0,0.0300062189054726,0.0,0.005752487562189,0.0,0.0,0.0,0.0,0.0248756218905472,0.0055970149253731,0.068252487562189,0.017568407960199,0.0136815920398009,0.0265858208955223,0.0,0.0,0.0021766169154228,0.0031094527363184,0.0,0.001865671641791,0.0085509950248756,0.0088619402985074,0.0085509950248756,0.0,0.0,0.0,0.0,0.0808457711442786,0.0071517412935323,0.0138370646766169,0.0,0.0,0.0,0.0,0.0,0.0017101990049751
H020,0.0029222087867795,0.1700423216444981,0.0739621120515921,0.0133514711809754,0.0041817815397017,0.0042321644498186,0.107819427650141,0.0030229746070133,0.0340588472390165,0.0023176138653768,0.0,0.0036779524385328,0.0,0.0446896412736799,0.0113361547762998,0.0388452237001209,0.0047359935509875,0.0035268037081821,0.0024687625957275,0.0107315598548972,0.0010076582023377,0.0030733575171301,0.0,0.0005038291011688,0.0008061265618702,0.0008565094719871,0.0080108827085852,0.008565094719871,0.0438835147118097,0.0007557436517533,0.0016626360338573,0.0129484079000403,0.0017130189439742,0.0,0.0053405884723901,0.0114369205965336,0.0055421201128577,0.0228738411930673,0.0028214429665457,0.0037787182587666,0.0068016928657799,0.0069024586860137,0.0,0.0008565094719871,0.0023176138653768,0.0584441757355904,0.0292220878677952,0.0087162434502216,0.001309955663039,0.0004030632809351,0.0026199113260781,0.0,0.0004030632809351,0.0
H021,0.0,0.3157385697538101,0.0951348182883939,0.0,0.0021395076201641,0.01084407971864,0.1046600234466588,0.0030773739742086,0.0269636576787807,0.000791324736225,0.0004689331770222,0.0008206330597889,0.0,0.0351992966002344,0.0191090269636576,0.0486518171160609,0.001611957796014,0.0032239155920281,0.0014067995310668,0.0118991793669402,0.0,0.0008792497069167,0.0030773739742086,0.0,0.0003516998827667,0.0,0.0030187573270808,0.0055099648300117,0.0047479484173505,0.0019050410316529,0.0011723329425556,0.0101406799531066,0.0007033997655334,0.0011723329425556,0.0073856975381008,0.0131301289566236,0.0018464243845252,0.0113423212192262,0.0106389214536928,0.0042497069167643,0.0083235638921453,0.0017584994138335,0.001611957796014,0.0008206330597889,0.0067409144196951,0.0488862837045721,0.0105509964830011,0.0065650644783118,0.0046893317702227,0.0002344665885111,0.0007033997655334,0.0007620164126611,0.0076201641266119,0.0019929660023446
H022,0.0021965952773201,0.2003970768385924,0.2358805390106873,0.0302454272800236,0.0,0.0072234190850335,0.0054914881933003,0.0002112110843577,0.0283445275208042,0.0,0.0,0.0025345330122924,0.0019008997592193,0.0073501457356482,0.0150804714231402,0.0192202086765513,0.0069699657838043,0.0148692603387825,0.0017741731086047,0.0276686520508596,0.0019008997592193,0.0022810797110632,0.0009293287711739,0.0003379377349723,0.0004224221687154,0.0021965952773201,0.0098001943141976,0.0062518480969881,0.0131795716639209,0.004604401638998,0.009208803277996,0.0258099945085118,0.0005913910362015,0.0,0.0032948929159802,0.0024078063616778,0.0006758754699446,0.0020276264098339,0.0089131077598952,0.0032948929159802,0.0043931905546403,0.0016896886748616,0.0014362353736324,0.0,0.0016052042411185,0.117348878469142,0.0313014827018121,0.0038862839521818,0.0,0.0004646643855869,0.0004646643855869,0.0,0.0067587546994466,0.0
H023,0.0020563189471646,0.6338542674666151,0.2008176891813431,0.0,0.0028062705631894,0.0,0.0176117669827753,0.0010160634797754,0.0046690536094445,0.007475324172634,0.0001451519256822,0.0004112637894329,0.0015482872072769,0.0085881556028643,0.0018869750338687,0.0018385910586413,0.0045964776466034,0.0084430036771821,0.0,0.0208534933230114,0.0,0.0,0.0,0.0024917747242113,0.0008467195664795,0.0,0.0111525062899167,0.0005080317398877,0.0008225275788658,0.0026369266498935,0.0039432939810334,0.0044029417456938,0.0014031352815947,0.0,0.0025643506870524,0.0,0.0031933423650087,0.0,0.0,0.0035804141668279,0.0,0.0,0.0014031352815947,0.000725759628411,0.0004596477646603,0.0197890458680085,0.0038465260305786,0.0,0.0,0.0002903038513644,0.0001693439132959,0.0,0.0040400619314882,0.0001693439132959
H024,0.0072631644856302,0.1909085216955732,0.21351199048275,0.0,0.0,0.0,0.0583557698328219,0.0,0.0,0.0143384885104251,0.0338112829503475,0.0,0.0009392023041763,0.019973702335483,0.0025045394778035,0.0594828125978335,0.0106442927806649,0.0218521069438357,0.0,0.0319954918289399,0.0029428338864191,0.0047586250078266,0.0048838519817168,0.0,0.0018784046083526,0.0013774967127919,0.01427587502348,0.0069500970509047,0.0322459457767203,0.0030680608603093,0.0063239621814538,0.0128983783106881,0.0016279506605722,0.0013774967127919,0.0129609917976332,0.0060735082336735,0.0055726003381128,0.0025671529647486,0.0,0.0051969194164423,0.0,0.0061987352075637,0.0063865756683989,0.0,0.0010018157911214,0.111076325840586,0.0098929309373239,0.0024419259908584,0.0,0.0,0.0045707845469914,0.0011896562519566,0.0,0.0047586250078266
H025,0.0001016466761536,0.0088940841634478,0.006200447245375,0.0002032933523073,0.000304940028461,0.0009148200853832,0.0019821101849969,0.0001016466761536,0.0069119739784509,0.0,0.0165175848749745,0.0,0.0,0.0008639967473063,0.0,0.0014230534661516,0.0007623500711526,0.0,0.0,0.0013214067899979,0.0,0.0,0.0,0.0,0.0,0.0,0.0017788168326895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004574100426916,0.0,0.0,0.0005082333807684,0.0006098800569221,0.0,0.0,0.0,0.0,0.000304940028461,0.0,0.0024903435657653,0.00096564342346,0.0005082333807684,0.0,0.0,0.0,0.043250660703395,0.0,0.1162329741817442
H026,0.0145527937114935,0.2908434246866369,0.0371786700658593,0.0670278308901635,0.0140216698534098,0.0052050138092203,0.0507754408328022,0.005736137667304,0.0445081793074144,0.0101975780752071,0.0,0.002868068833652,0.0033991926917357,0.0247503717867006,0.0,0.0144465689398767,0.014765243254727,0.0,0.0058423624389207,0.0308051837688548,0.0,0.0,0.0031867431485022,0.0,0.0011684724877841,0.002868068833652,0.0,0.0040365413214361,0.0026556192904185,0.0075419587847886,0.0069046101550881,0.0073295092415551,0.020501380922031,0.0,0.0018058211174845,0.0164648396005948,0.0010622477161674,0.017633312088379,0.058211174845974,0.0023369449755683,0.0049925642659868,0.0087104312725727,0.0,0.0016995963458678,0.0216698534098151,0.0189080093477799,0.0239005736137667,0.0230507754408328,0.0,0.0012746972594008,0.0008497981729339,0.0008497981729339,0.0,0.0050987890376035
H027,0.0182255312548472,0.0304017372421281,0.074298123158058,0.0241973010702652,0.0055839925546765,0.0076779897626803,0.0190786412284783,0.0037226617031177,0.0856212191717077,0.0212501938886303,0.0,0.004885993485342,0.0031022180859314,0.001628664495114,0.0008531099736311,0.0451372731503024,0.0161315340468434,0.0073677679540871,0.0055839925546765,0.0407941678299984,0.0,0.004885993485342,0.0071351015976423,0.0112455405615014,0.000542888165038,0.004343105320304,0.0365286179618427,0.0,0.007600434310532,0.0110904296572049,0.0128742050566154,0.0163642004032883,0.0004653327128897,0.0037226617031177,0.0181479758026989,0.0,0.0,0.0,0.0045757716767488,0.0052737707460834,0.0020164417558554,0.0009306654257794,0.0024042190165968,0.0015511090429657,0.001628664495114,0.0362183961532495,0.0031797735380797,0.0,0.0026368853730417,0.0009306654257794,0.001085776330076,0.0010082208779277,0.0,0.002171552660152
H028,0.0008101265822784,0.1682025316455696,0.0915949367088607,0.0362025316455696,0.0074430379746835,0.0090126582278481,0.034632911392405,0.0040506329113924,0.0307341772151898,0.0017721518987341,0.0,0.0035443037974683,0.0,0.0173164556962025,0.004506329113924,0.0206582278481012,0.0074936708860759,0.0052658227848101,0.0041518987341772,0.0267848101265822,0.0,0.0035949367088607,0.004506329113924,0.0009113924050632,0.0019240506329113,0.0017721518987341,0.0098227848101265,0.002632911392405,0.0225316455696202,0.0018227848101265,0.0074936708860759,0.0129620253164556,0.0016708860759493,0.0016202531645569,0.0003544303797468,0.0260759493670886,0.0025822784810126,0.0129620253164556,0.0072405063291139,0.0051139240506329,0.0064303797468354,0.0051645569620253,0.0,0.0,0.006632911392405,0.0514430379746835,0.0350886075949367,0.0448607594936708,0.0096708860759493,0.0007088607594936,0.0008607594936708,0.0,0.000253164556962,0.0
H029,0.0122437673130193,0.0954570637119113,0.0576177285318559,0.0045983379501385,0.0031024930747922,0.0160664819944598,0.0210526315789473,0.0031578947368421,0.0390581717451523,0.0031024930747922,0.0,0.0018282548476454,0.0010526315789473,0.0339058171745152,0.0058171745152354,0.0386149584487534,0.0060387811634349,0.005595567867036,0.0054293628808864,0.0296952908587257,0.0024930747922437,0.0057063711911357,0.0017728531855955,0.0012742382271468,0.0019390581717451,0.0040997229916897,0.0172299168975069,0.0088642659279778,0.0115235457063711,0.0054847645429362,0.0042105263157894,0.0149584487534626,0.0013296398891966,0.0,0.0052077562326869,0.0234349030470914,0.0017728531855955,0.0021052631578947,0.0060941828254847,0.004376731301939,0.0042659279778393,0.0018836565096952,0.001163434903047,0.001163434903047,0.0141828254847645,0.0945706371191135,0.0072022160664819,0.0054293628808864,0.0,0.0,0.0008310249307479,0.0007202216066481,0.000387811634349,0.0021052631578947
H030,0.0,0.0591126279863481,0.2019112627986348,0.0329010238907849,0.0015017064846416,0.0090102389078498,0.0289419795221843,0.0,0.0238907849829351,0.0016382252559726,0.0023208191126279,0.0015017064846416,0.0,0.0746757679180887,0.0,0.0805460750853242,0.0125597269624573,0.0101023890784982,0.0075085324232081,0.0329010238907849,0.0,0.0125597269624573,0.0,0.0,0.0,0.0,0.0559726962457337,0.0111945392491467,0.0064163822525597,0.0061433447098976,0.0240273037542662,0.0170648464163822,0.0046416382252559,0.0,0.0076450511945392,0.0334470989761092,0.0016382252559726,0.0,0.0176109215017064,0.0040955631399317,0.0098293515358361,0.0066894197952218,0.0,0.0012286689419795,0.0025938566552901,0.0356313993174061,0.0227986348122866,0.0035494880546075,0.0066894197952218,0.0,0.0,0.0,0.0,0.0
H031,0.0016206950288296,0.2622720897615708,0.0581580177653108,0.0,0.0,0.0,0.0513635655290634,0.0,0.0197911796789777,0.0115630356864578,0.0024622097553373,0.0037400654511453,0.000249337696743,0.0480598410472183,0.0340969300296088,0.0155212716222533,0.0080099735078697,0.0,0.0,0.0354059529375097,0.0039894031478884,0.0041764064204456,0.0009973507869721,0.0011531868474364,0.0013401901199937,0.0008415147265077,0.0011220196353436,0.0033660589060308,0.0007168458781362,0.0077606358111266,0.0028362163004519,0.013807074957145,0.0,0.0,0.0038959015116097,0.0,0.002805049088359,0.0059217702976468,0.003054386785102,0.0126538881097085,0.0167056256817827,0.0174224715599189,0.0012466884837151,0.0,0.0024622097553373,0.0790712170796322,0.0215988779803646,0.0307932055477637,0.0,0.0004051737572074,0.0,0.000498675393486,0.0110955275050646,0.001776531089294
H032,0.0200931470392548,0.0600133067198935,0.1764914615214016,0.0,0.0,0.0064315812818806,0.0949212685739632,0.0,0.1107562652472832,0.0,0.0031492570414726,0.00146373918829,0.0,0.0144599689509869,0.0035041029053005,0.0653803504102905,0.0215125304945664,0.0098913284542027,0.0,0.1368817919716123,0.0,0.0049234863606121,0.0101574628520736,0.0190729651807496,0.00146373918829,0.0,0.0058993124861388,0.0,0.0,0.0248392104679529,0.0,0.0,0.0029718341095586,0.0045686404967842,0.0,0.0,0.0003104901308494,0.0039033045021068,0.0,0.007008205810601,0.0,0.0018629407850964,0.0081170991350632,0.0021290751829673,0.0017742293191394,0.0114437791084497,0.0,0.0381015746285207,0.0,0.0003548458638278,0.0,0.0,0.0068751386116655,0.0
H033,0.0245457321728508,0.0613452435486333,0.0901282638570774,0.0429454878607421,0.0072911894945793,0.0121010841349824,0.0435180943655519,0.005038937242327,0.0289357153763933,0.0,0.0072530157275919,0.0068331042907314,0.0,0.015918460833715,0.0018323408153916,0.0179416704840433,0.0052298060772637,0.0112230874942739,0.0066040616888074,0.0316460528324935,0.0031302488929607,0.0124446480378683,0.0024049473202015,0.0011070392426324,0.0014506031455183,0.0,0.0071766681936173,0.0017941670484043,0.0290120629103679,0.0038937242327072,0.0019468621163536,0.008550923805161,0.0022522522522522,0.0004199114368605,0.0061078027179722,0.0002290426019239,0.0012597343105817,0.0109558711253626,0.0393189799969461,0.0028248587570621,0.0111849137272866,0.0042372881355932,0.0,0.0,0.0057260650480989,0.1008932661475034,0.0168728050083982,0.0003817376698732,0.0224843487555351,0.0012215605435944,0.0,0.0,0.0,0.0
H034,0.0249428393265433,0.1432481119656343,0.0682463798240144,0.0,0.0,0.0024942839326543,0.0355781888727222,0.0,0.0255664103097069,0.0013164276311231,0.0,0.0130949906464352,0.0001732141619898,0.0189149864892953,0.0016974987875008,0.0036028545693895,0.0135107046352109,0.0066860666528095,0.001385713295919,0.0165939167186309,0.0,0.0062010669992378,0.0039492828933693,0.0005889281507656,0.0009699993071433,0.0009007136423473,0.0039839257257673,0.0027021409270421,0.022448555393889,0.0100117785630153,0.002979283586226,0.0064782096584216,0.0028060694242361,0.0015242846255109,0.0072057091387791,0.0287189080579228,0.0021824984410725,0.0443081826370124,0.0434767546594609,0.0034989260721956,0.0108778493729647,0.0070671378091872,0.0023210697706644,0.0,0.0133028476408231,0.0068246379824014,0.0337767615880274,0.0005542853183676,0.014861775098732,0.0012124991339291,0.0005542853183676,0.0009699993071433,0.0110510635349546,0.0027714265918381
H035,0.0127553336359509,0.0177485247389922,0.0519291874716296,0.0054471175669541,0.0052201543349977,0.0062641852019972,0.0228325011348161,0.00177031320926,0.0325919201089423,0.0006354970494779,0.0006808896958692,0.00177031320926,0.0003177485247389,0.0063549704947798,0.0014071720381298,0.0083522469359963,0.013890149795733,0.00177031320926,0.0,0.0177939173853835,0.0,0.0070812528370403,0.0025419881979119,0.0065819337267362,0.0,0.0,0.0058102587380844,0.0042215161143894,0.0152973218338629,0.0085338175215615,0.0031320926009986,0.0073990013617793,0.0,0.0014071720381298,0.0041307308216069,0.0,0.0010440308669995,0.003359055832955,0.0072174307762142,0.0040853381752156,0.0054017249205628,0.0,0.0010894235133908,0.0004993191103041,0.0,0.0589196550158874,0.0133908306854289,0.0,0.01484339536995,0.0,0.0006808896958692,0.0014525646845211,0.0,0.0044938719927371
